Packet Number,Element 11, Element 12, Element 13, Element 21, Element 22, Element 23, Element 31, Element 32, Element 33
3919,0.5112613,0.1967687,0.8365967,-0.388429,0.9212461,0.02069857,-0.7666386,-0.3355408,0.5474281
3922,0.4955732,0.1888144,0.847795,-0.388792,0.9210596,0.0221345,-0.7766904,-0.3405851,0.529862
3925,0.4795544,0.1797061,0.858914,-0.3884923,0.9211346,0.02418136,-0.7868299,-0.3452777,0.5115486
3928,0.4634854,0.1708948,0.869469,-0.3883527,0.921145,0.02596629,-0.7964694,-0.3496957,0.4933046
3931,0.4469113,0.1615407,0.8798721,-0.3876898,0.9213718,0.02775846,-0.8062052,-0.353523,0.4743992
3934,0.4300173,0.1518519,0.8899586,-0.3875324,0.9213665,0.03003998,-0.8154163,-0.3578055,0.455051
3937,0.413477,0.1428375,0.8992409,-0.3880236,0.9210899,0.03210784,-0.8236955,-0.3622026,0.4362738
3940,0.3967626,0.1332123,0.9082036,-0.3889094,0.9206158,0.03486821,-0.8314618,-0.3670433,0.4170735
3943,0.3798874,0.1226874,0.9168606,-0.3897596,0.9201171,0.03836779,-0.8389119,-0.3719307,0.3973595
3946,0.363188,0.1125286,0.9248955,-0.3905564,0.9196442,0.04147397,-0.8459079,-0.3762867,0.3779526
3949,0.3465656,0.1032834,0.9323223,-0.3913493,0.9192067,0.04364304,-0.8524893,-0.3799889,0.3589854
3952,0.3303628,0.09470394,0.9390908,-0.3921067,0.9188046,0.0452811,-0.8585527,-0.383183,0.3406729
3955,0.3141953,0.08632175,0.9454259,-0.3927256,0.9184717,0.04665455,-0.8643195,-0.3859515,0.3224802
3960,0.2994201,0.07925538,0.950824,-0.3925164,0.9185413,0.04704124,-0.8696428,-0.3872991,0.3061387
3963,0.2854964,0.07325978,0.9555756,-0.3917686,0.9188828,0.04660162,-0.874648,-0.3876691,0.2910386
3966,0.2719559,0.06804884,0.9599008,-0.3910494,0.9192383,0.04562455,-0.8792728,-0.3877764,0.2766027
3969,0.2587487,0.06322359,0.9638734,-0.3903177,0.9196061,0.04445956,-0.883573,-0.3877207,0.2626241
3972,0.2459829,0.05918954,0.9674653,-0.3892311,0.9201514,0.04266907,-0.8876889,-0.3870634,0.2493799
3975,0.233016,0.05487469,0.9709234,-0.388106,0.9206975,0.04110718,-0.8916711,-0.3863998,0.2358345
3978,0.2201196,0.049821,0.9741998,-0.3869738,0.9212085,0.0403254,-0.8954321,-0.3858662,0.2220555
3981,0.2079044,0.04399364,0.9771593,-0.385978,0.9216129,0.0406294,-0.8987752,-0.3856091,0.2085879
3984,0.1963921,0.03816846,0.9797822,-0.3851329,0.9219372,0.04128281,-0.9017221,-0.385454,0.1957612
3987,0.1853374,0.03251335,0.9821368,-0.3845041,0.9221658,0.04203112,-0.9043266,-0.3854256,0.1834134
3990,0.1749074,0.02775238,0.9841936,-0.3836345,0.9225218,0.04216484,-0.90677,-0.3849456,0.1720027
3993,0.1652358,0.02385889,0.9859654,-0.3828052,0.9228819,0.04182116,-0.9089319,-0.3843431,0.1616265
3996,0.1562426,0.0206411,0.9875031,-0.3820079,0.9232428,0.04114332,-0.9108558,-0.3836623,0.1521349
3999,0.1481547,0.01765771,0.9888065,-0.3811665,0.9236138,0.04061734,-0.9125581,-0.3829176,0.1435682
4002,0.1407291,0.01435584,0.9899441,-0.3805539,0.9238626,0.04070145,-0.913988,-0.3824549,0.1354775
4005,0.1334342,0.01036101,0.9910035,-0.3801792,0.9239799,0.04152919,-0.9152371,-0.3823004,0.1272296
4008,0.1261166,0.00645881,0.9919945,-0.3799098,0.9240568,0.04228309,-0.916386,-0.382201,0.1189926
4011,0.1183196,0.002959961,0.9929711,-0.379891,0.9240537,0.04251224,-0.9174329,-0.3822509,0.1104582
4014,0.1097683,-0.0002758954,0.9939571,-0.3802073,0.9239359,0.04224493,-0.9183644,-0.3825469,0.101314
4017,0.1007384,-0.003762252,0.9949058,-0.3809339,0.9236449,0.04206394,-0.919098,-0.3832308,0.09161334
4020,0.09109288,-0.007506952,0.9958141,-0.3817027,0.923336,0.04187712,-0.9197854,-0.3839196,0.08124391
4023,0.08133768,-0.01093175,0.9966266,-0.3824309,0.9230589,0.04133616,-0.920397,-0.384503,0.07089882
4026,0.07176171,-0.01441958,0.9973176,-0.3829895,0.9228468,0.04090075,-0.9209611,-0.3848973,0.06070252
4029,0.06218208,-0.01769008,0.9979081,-0.3835969,0.9226228,0.04025833,-0.9214048,-0.3852978,0.05058474
4032,0.05320081,-0.02044719,0.9983745,-0.3842473,0.9223905,0.03936655,-0.9216961,-0.385717,0.04121515
4035,0.04488511,-0.02237242,0.9987416,-0.384818,0.9222119,0.03795245,-0.9219005,-0.3860372,0.03278427
4038,0.03706552,-0.02371706,0.9990314,-0.3853351,0.922067,0.03618641,-0.922032,-0.3863031,0.02503788
4041,0.02961694,-0.02494619,0.99925,-0.3858002,0.921939,0.03445091,-0.9221069,-0.3865311,0.01768077
4044,0.02240408,-0.02582252,0.9994155,-0.3862198,0.921835,0.03247596,-0.9221347,-0.3867217,0.0106797
4047,0.01486144,-0.02636959,0.9995418,-0.3867505,0.9216942,0.03006614,-0.9220647,-0.3870201,0.003499246
4050,0.00699759,-0.02685226,0.999615,-0.3873149,0.9215383,0.02746623,-0.921921,-0.3873579,-0.003951733
4053,-0.001358669,-0.02730562,0.9996262,-0.3877555,0.9214329,0.02464267,-0.9217613,-0.3875771,-0.01183983
4057,-0.009438626,-0.02805554,0.9995618,-0.3879294,0.9214218,0.02219918,-0.9216408,-0.3875499,-0.01958052
4060,-0.0174552,-0.02976219,0.9994045,-0.3881767,0.9213534,0.0206581,-0.9214196,-0.387585,-0.0276354
4063,-0.02539797,-0.03203158,0.9991642,-0.3886364,0.9211818,0.01965272,-0.9210412,-0.3878124,-0.03584477
4066,-0.03331165,-0.03421184,0.9988593,-0.3891723,0.920978,0.01856553,-0.9205626,-0.3881099,-0.04399358
4069,-0.04109337,-0.03593317,0.9985089,-0.3898542,0.920718,0.01708938,-0.9199592,-0.3885706,-0.05184411
4072,-0.04850411,-0.03687808,0.9981419,-0.3904297,0.9205098,0.01503716,-0.919354,-0.3889749,-0.05904682
4075,-0.05565449,-0.03737462,0.9977503,-0.3908628,0.9203616,0.01267343,-0.9187648,-0.3892782,-0.06583061
4078,-0.06255741,-0.03800087,0.9973177,-0.3912922,0.9202064,0.01051863,-0.9181378,-0.3895846,-0.07243516
4081,-0.06887207,-0.03890347,0.9968666,-0.391666,0.9200649,0.008846607,-0.9175262,-0.3898295,-0.07860395
4084,-0.07464669,-0.03965412,0.9964213,-0.3919989,0.9199372,0.007243794,-0.9169323,-0.3900553,-0.08421463
4087,-0.07985393,-0.04016133,0.9959972,-0.3923594,0.9197947,0.005631286,-0.9163392,-0.3903392,-0.0892069
4090,-0.08486563,-0.040761,0.9955583,-0.3926791,0.9196661,0.00418011,-0.9157516,-0.3905802,-0.09405403
4093,-0.08931641,-0.04172923,0.9951288,-0.3929689,0.9195458,0.003289408,-0.9152038,-0.3907609,-0.09852882
4096,-0.09339423,-0.04282837,0.9947076,-0.3929956,0.9195365,0.002692972,-0.9147853,-0.3906642,-0.1027108
4099,-0.09701005,-0.04404068,0.9943085,-0.3928236,0.9196106,0.002406157,-0.9144827,-0.3903545,-0.1065117
4102,-0.100252,-0.04513338,0.9939379,-0.392683,0.9196714,0.002153672,-0.9141934,-0.3900866,-0.109922
4105,-0.1029555,-0.04606878,0.9936186,-0.3924979,0.9197509,0.00197458,-0.9139724,-0.3897899,-0.1127753
4108,-0.1052906,-0.04666502,0.993346,-0.3923031,0.9198346,0.001629098,-0.91379,-0.3895212,-0.1151568
4111,-0.1071749,-0.0471172,0.9931231,-0.3919856,0.9199702,0.001344693,-0.9137071,-0.3891458,-0.117067
4114,-0.1084817,-0.04740548,0.9929675,-0.3916326,0.920121,0.00114183,-0.9137043,-0.3887545,-0.1183819
4117,-0.1092522,-0.04731419,0.9928874,-0.3911782,0.9203146,0.000812632,-0.9138072,-0.3883071,-0.1190547
4120,-0.1090779,-0.04668292,0.9929364,-0.3907779,0.9204848,0.0003481764,-0.9139992,-0.3879796,-0.1186472
4123,-0.1079322,-0.04523383,0.9931287,-0.3902643,0.9207029,-0.0004784674,-0.9143547,-0.3876343,-0.1170266
4126,-0.1055659,-0.04310342,0.9934778,-0.3898139,0.9208927,-0.001467042,-0.914823,-0.3874263,-0.1140172
4129,-0.102018,-0.04032693,0.9939648,-0.3891506,0.9211705,-0.002567865,-0.9155076,-0.387064,-0.1096692
4132,-0.09712674,-0.03638242,0.9946068,-0.3881245,0.9215974,-0.004189925,-0.9164746,-0.3864382,-0.1036327
4135,-0.0908679,-0.03136705,0.9953688,-0.3869178,0.922093,-0.006264092,-0.9176261,-0.3856951,-0.09592512
4138,-0.08305935,-0.02615774,0.9962013,-0.3852877,0.9227628,-0.007894364,-0.9190509,-0.3844798,-0.08672232
4141,-0.0740569,-0.01984115,0.9970566,-0.3835756,0.923454,-0.01011379,-0.9205353,-0.3831956,-0.07599873
4144,-0.06365114,-0.01299574,0.9978876,-0.3818139,0.9241571,-0.0123188,-0.9220448,-0.3817915,-0.06378561
4147,-0.05215211,-0.006049971,0.9986207,-0.3803475,0.9247336,-0.01426096,-0.923372,-0.3805667,-0.05052791
4150,-0.03965289,0.00101802,0.999213,-0.3794477,0.9250749,-0.01600054,-0.9243631,-0.3797835,-0.0362956
4154,-0.02612532,0.008496162,0.9996226,-0.3784839,0.9254377,-0.01775741,-0.9252392,-0.3788049,-0.02096169
4157,-0.01121376,0.01592056,0.9998104,-0.3775284,0.9258036,-0.01897643,-0.9259301,-0.3776697,-0.004371274
4160,0.005130275,0.02369286,0.9997061,-0.3766355,0.9261452,-0.02001666,-0.9263473,-0.3764221,0.01367495
4163,0.02328977,0.03187919,0.9992203,-0.3754841,0.926595,-0.02081037,-0.9265361,-0.3747067,0.03355031
4166,0.04326607,0.04112557,0.9982167,-0.3741446,0.9271098,-0.02197933,-0.9263605,-0.3725264,0.0554993
4169,0.0648938,0.0517734,0.9965482,-0.372587,0.9276885,-0.0239336,-0.9257255,-0.3697478,0.07949132
4172,0.08855668,0.06266233,0.9940982,-0.3710739,0.9282544,-0.02545575,-0.9243711,-0.3666296,0.1054555
4175,0.1137555,0.07440329,0.9907188,-0.3698809,0.9286787,-0.02727389,-0.9220888,-0.3633454,0.1331627
4178,0.1388175,0.08672011,0.9865137,-0.3689772,0.9289626,-0.02974034,-0.9190134,-0.3598725,0.160954
4181,0.1635816,0.09839778,0.9816105,-0.3677905,0.9293626,-0.03186956,-0.9154078,-0.3558137,0.1882163
4184,0.1881604,0.110617,0.9758892,-0.3663864,0.9298138,-0.03475174,-0.9112392,-0.3510136,0.2154827
4187,0.2117686,0.1234276,0.9694946,-0.3654798,0.9300199,-0.0385696,-0.9064097,-0.3461629,0.2420593
4190,0.2355666,0.1359651,0.9623004,-0.3646764,0.9301797,-0.04215564,-0.9008439,-0.3409977,0.2687025
4193,0.2592717,0.1482372,0.9543605,-0.3640923,0.9302469,-0.04557854,-0.8945474,-0.335658,0.2951587
4196,0.2821876,0.1596228,0.9459866,-0.3635048,0.9303265,-0.048547,-0.8878257,-0.3301713,0.3205503
4199,0.304143,0.1701664,0.9373049,-0.3628147,0.930454,-0.0511941,-0.8808306,-0.3244977,0.34473
4202,0.3251639,0.1791062,0.9285416,-0.3625268,0.9304919,-0.0525299,-0.8734087,-0.3195404,0.3674931
4205,0.3458526,0.1867469,0.9195172,-0.362378,0.9305411,-0.05268665,-0.8654874,-0.3149909,0.3895029
4208,0.3659241,0.1935237,0.9103011,-0.3620449,0.930691,-0.05232316,-0.8573349,-0.3104235,0.4106265
4211,0.386467,0.2003855,0.9002714,-0.3623175,0.9306248,-0.05160662,-0.8481563,-0.3062399,0.432259
4214,0.4057467,0.206144,0.8904349,-0.3624059,0.9306611,-0.05031832,-0.8390659,-0.3022824,0.4523205
4217,0.4246257,0.2110869,0.8804178,-0.36219,0.9308421,-0.04849223,-0.829766,-0.2982874,0.471713
4220,0.4429258,0.2159348,0.8701661,-0.3622328,0.9309207,-0.04663011,-0.8201246,-0.2945491,0.4905474
4223,0.4608181,0.2201162,0.8597648,-0.36243,0.9309675,-0.0440897,-0.810118,-0.2912872,0.5087834
4226,0.4784618,0.223819,0.8491049,-0.3630041,0.9308925,-0.04082863,-0.7995637,-0.2886937,0.5266438
4229,0.4968758,0.2272233,0.8375465,-0.363378,0.9309077,-0.03697732,-0.7880806,-0.2859728,0.5451134
4232,0.5151488,0.229846,0.8257071,-0.3634304,0.9310565,-0.03243144,-0.7762344,-0.28338,0.5631658
4235,0.5335277,0.2332968,0.8129704,-0.3637955,0.9310448,-0.02843249,-0.7635451,-0.2805855,0.5816105
4238,0.5524376,0.2383599,0.7987474,-0.3652238,0.9305813,-0.02510171,-0.7492825,-0.2778544,0.6011428
4241,0.5700854,0.242654,0.7849341,-0.3662303,0.9302735,-0.02159668,-0.7354439,-0.2751547,0.6192026
4244,0.5871745,0.2467222,0.7709438,-0.3668074,0.9301172,-0.01829002,-0.7215806,-0.2720484,0.6366405
4247,0.6023988,0.250187,0.7579724,-0.3670778,0.9300652,-0.01525523,-0.7087803,-0.2690451,0.6521082
4251,0.6170036,0.2540445,0.7448275,-0.3674982,0.9299369,-0.01275148,-0.695882,-0.265855,0.6671352
4254,0.6308997,0.2581322,0.7316647,-0.368088,0.9297303,-0.01061515,-0.682991,-0.2626199,0.681582
4257,0.6449692,0.2618964,0.7179309,-0.3682916,0.9296734,-0.008275666,-0.6696087,-0.2590704,0.6960651
4260,0.6589223,0.2656049,0.7037581,-0.3680957,0.9297669,-0.006258046,-0.6559932,-0.2549268,0.7104121
4263,0.672232,0.2693683,0.6895975,-0.3681475,0.9297574,-0.004301955,-0.6423173,-0.2509817,0.7241799
4266,0.6840382,0.2736727,0.6761617,-0.3685002,0.929621,-0.003466179,-0.6295229,-0.2467948,0.7367449
4269,0.6940373,0.2783934,0.6639348,-0.3691277,0.9293708,-0.003829194,-0.6181076,-0.2424191,0.7477807
4272,0.7030413,0.2836445,0.6521341,-0.3701858,0.9289445,-0.004959247,-0.607203,-0.2379242,0.7580875
4275,0.7113429,0.2885645,0.6408756,-0.3712321,0.9285204,-0.006030276,-0.5968063,-0.2336241,0.7676209
4278,0.7192469,0.2924981,0.6301815,-0.3718264,0.9282797,-0.006482393,-0.5868807,-0.2296556,0.7764208
4281,0.7278208,0.2954971,0.6188362,-0.3716615,0.9283476,-0.006174627,-0.5763198,-0.2255036,0.7854956
4284,0.7371767,0.2982932,0.6062934,-0.3707623,0.9287075,-0.006118775,-0.5648944,-0.2202801,0.7952175
4287,0.7478717,0.3011018,0.5916296,-0.3692987,0.9292905,-0.006123865,-0.5516397,-0.2139082,0.8061866
4290,0.7601596,0.3046787,0.5738715,-0.3682879,0.9296941,-0.005751227,-0.5352772,-0.2069781,0.8189253
4293,0.7730723,0.3089888,0.5539718,-0.3680009,0.9298114,-0.005072418,-0.5166567,-0.1999408,0.8325198
4296,0.7859371,0.3135884,0.5328839,-0.368359,0.929676,-0.003806829,-0.4966031,-0.1933007,0.8461799
4299,0.7980605,0.3183735,0.5116032,-0.36851,0.9296167,-0.003659276,-0.4767599,-0.1856106,0.8592141
4302,0.8097673,0.3230197,0.4898317,-0.3686133,0.9295757,-0.003634374,-0.4565096,-0.1776155,0.8718094
4305,0.821033,0.32797,0.467269,-0.368709,0.9295335,-0.004573011,-0.4358421,-0.1685317,0.8841033
4308,0.831355,0.3333058,0.4446981,-0.3696395,0.9291598,-0.005380562,-0.4149889,-0.1599048,0.8956645
4311,0.8408682,0.3383566,0.4224401,-0.3708043,0.9286933,-0.005756845,-0.3942651,-0.1518019,0.9063727
4314,0.8498828,0.3433364,0.399774,-0.3718646,0.9282631,-0.006666638,-0.3733844,-0.1429959,0.9165895
4317,0.8584449,0.3481126,0.3766828,-0.3728197,0.9278705,-0.00785336,-0.3522467,-0.1336931,0.926309
4320,0.8666735,0.3526056,0.3529108,-0.3739784,0.9274011,-0.008188038,-0.3301771,-0.1248847,0.9356209
4323,0.8744934,0.3567021,0.3286721,-0.3752356,0.9268988,-0.007562962,-0.3073435,-0.1167157,0.944414
4326,0.8816403,0.3600863,0.3050382,-0.3762401,0.926501,-0.006267508,-0.2848751,-0.1092419,0.9523195
4329,0.8881201,0.3631761,0.2816837,-0.3770674,0.9261708,-0.005261038,-0.2627979,-0.1015413,0.9594928
4332,0.893698,0.3660646,0.2594234,-0.3781489,0.9257379,-0.003580842,-0.2414689,-0.09490047,0.965757
4335,0.8987855,0.3682848,0.2378053,-0.3788405,0.9254611,-0.0014166,-0.2206012,-0.08881706,0.971312
4338,0.9033858,0.3700515,0.2166926,-0.3791973,0.9253154,0.0006789263,-0.2002578,-0.08278261,0.9762395
4341,0.90741,0.3713647,0.1967117,-0.3792746,0.9252802,0.002751115,-0.1809917,-0.07710413,0.9804576
4344,0.9109726,0.3721895,0.1777748,-0.378812,0.9254667,0.00359092,-0.1631882,-0.07061447,0.9840646
4349,0.9139333,0.3730874,0.1597864,-0.3785149,0.9255873,0.003832848,-0.1464662,-0.06398448,0.9871442
4352,0.9162806,0.3738224,0.1438286,-0.3782724,0.9256861,0.003904247,-0.1316806,-0.05798378,0.9895949
4355,0.9181637,0.3744545,0.1294583,-0.3781521,0.9257334,0.004328842,-0.1182229,-0.05292951,0.9915755
4358,0.9198694,0.3746255,0.1161705,-0.3777215,0.9259053,0.005050687,-0.1056708,-0.04852609,0.9932163
4361,0.9213822,0.3744688,0.1040576,-0.3771031,0.9261508,0.006165027,-0.09406445,-0.04492081,0.9945522
4364,0.9227591,0.3740301,0.09282693,-0.3762565,0.9264882,0.00710654,-0.083345,-0.04148436,0.9956568
4367,0.9238445,0.3736457,0.0830693,-0.3755471,0.926769,0.007991144,-0.07400019,-0.038579,0.9965118
4370,0.9246147,0.3735587,0.07444116,-0.3751815,0.9269111,0.008632736,-0.06577551,-0.0359109,0.997188
4373,0.9251971,0.3734716,0.06730176,-0.3749034,0.9270142,0.009599245,-0.05880464,-0.03411285,0.9976866
4376,0.9257504,0.3731126,0.06142405,-0.3744241,0.927192,0.01100847,-0.0528445,-0.03318974,0.9980509
4379,0.9261976,0.372705,0.05699982,-0.373948,0.9273645,0.01256639,-0.04817606,-0.03295393,0.9982951
4382,0.9264479,0.3724046,0.05485374,-0.3737019,0.9274228,0.0152909,-0.0451782,-0.03466517,0.9983772
4385,0.926643,0.3719859,0.05439788,-0.3734195,0.9274731,0.01874416,-0.04348001,-0.03768238,0.9983433
4388,0.9268184,0.3714122,0.05532489,-0.3730362,0.9275487,0.02230442,-0.04303239,-0.04131033,0.9982193
4391,0.9270048,0.3707019,0.05694072,-0.3725652,0.9276352,0.02623178,-0.04309604,-0.04553112,0.9980329
4394,0.927198,0.3699157,0.05887495,-0.3720442,0.9277228,0.0302233,-0.04343956,-0.04992707,0.9978077
4397,0.9273654,0.3691618,0.06093485,-0.3715875,0.9277544,0.0345609,-0.04377401,-0.05469321,0.9975432
4400,0.9276664,0.3681174,0.06264897,-0.37084,0.9278736,0.03909742,-0.04373788,-0.0595021,0.9972696
4403,0.9281133,0.3668028,0.06373038,-0.3697902,0.9280899,0.04363981,-0.04314031,-0.06406955,0.9970126
4406,0.9287074,0.3652458,0.06401576,-0.368424,0.9284353,0.04766063,-0.04202665,-0.06784772,0.9968101
4409,0.9292923,0.3638515,0.06346665,-0.367139,0.9287551,0.05121581,-0.04031003,-0.07089554,0.9966689
4412,0.92986,0.3625492,0.06259959,-0.3658884,0.929086,0.05408391,-0.03855232,-0.07319493,0.9965723
4415,0.9303004,0.3615137,0.0620437,-0.3649325,0.9292721,0.05725435,-0.03695723,-0.07590549,0.99643
4418,0.9306089,0.360844,0.0613087,-0.3643091,0.9293383,0.06007594,-0.03529848,-0.07824253,0.9963093
4421,0.9307439,0.3605448,0.06102151,-0.3640971,0.9292121,0.06323335,-0.03390346,-0.08107179,0.9961317
4424,0.9308264,0.3602885,0.06127359,-0.3639751,0.9290246,0.06659903,-0.03292981,-0.0842942,0.9958966
4427,0.9308551,0.3601218,0.06181202,-0.3639714,0.9287643,0.07015319,-0.03214511,-0.08780027,0.9956192
4430,0.9308386,0.360006,0.06273046,-0.3640321,0.9285153,0.07307562,-0.03193853,-0.09085751,0.9953516
4433,0.9307812,0.3599534,0.06387629,-0.3641542,0.9282972,0.07521014,-0.03222403,-0.09326499,0.9951199
4436,0.9307411,0.3598513,0.06502441,-0.3642204,0.9281213,0.07703655,-0.03262882,-0.0953843,0.9949057
4439,0.9307176,0.3597766,0.06576916,-0.3642722,0.9279619,0.07869209,-0.0327197,-0.09719799,0.9947271
4442,0.9307317,0.3596478,0.06627011,-0.3642489,0.9278252,0.08039331,-0.03257379,-0.09896342,0.9945577
4446,0.9307563,0.359619,0.0660819,-0.3642545,0.927679,0.08203797,-0.03180038,-0.100428,0.994436
4449,0.930728,0.3598004,0.06549034,-0.3644101,0.9275202,0.08313539,-0.03083146,-0.1012418,0.9943839
4452,0.9307037,0.3600042,0.06471287,-0.3645574,0.9273938,0.08389767,-0.02981079,-0.1016754,0.9943709
4455,0.930706,0.3601605,0.06380461,-0.3646329,0.9273264,0.08431374,-0.02880122,-0.1017365,0.9943945
4458,0.9307408,0.3602625,0.06271038,-0.3646443,0.9272522,0.08507606,-0.02749863,-0.1020507,0.9943991
4461,0.9308538,0.3602054,0.06134569,-0.3644664,0.9272583,0.08576939,-0.0259887,-0.1021972,0.9944246
4464,0.9310367,0.3600006,0.05975026,-0.3641118,0.9273515,0.08626481,-0.02435412,-0.1020715,0.9944788
4467,0.9313187,0.3595686,0.05792824,-0.363504,0.9275569,0.08661914,-0.02258622,-0.1017272,0.9945558
4470,0.9316471,0.3590624,0.05574897,-0.3627812,0.927829,0.08673723,-0.02058143,-0.1010332,0.9946702
4473,0.9318582,0.3588252,0.05371156,-0.3623423,0.9279872,0.08688022,-0.01866882,-0.100422,0.9947699
4476,0.9320387,0.3586423,0.0517628,-0.3619639,0.9281403,0.08681861,-0.01690632,-0.09965458,0.9948784
4479,0.9322575,0.3583387,0.04989118,-0.3614763,0.9283257,0.08686824,-0.01518701,-0.09901806,0.9949696
4482,0.9325011,0.3579777,0.04789255,-0.3609247,0.9285046,0.08725099,-0.01323453,-0.09864724,0.9950345
4485,0.9327749,0.3575619,0.04561191,-0.3602926,0.9286975,0.08780759,-0.01096303,-0.09833835,0.9950926
4488,0.9330472,0.3571874,0.04289618,-0.3596557,0.9289248,0.08801451,-0.008409646,-0.09754955,0.9951952
4491,0.9332244,0.3570349,0.04022754,-0.3592451,0.9290772,0.08808225,-0.00592606,-0.09665205,0.9953006
4494,0.9333622,0.356926,0.03793323,-0.358916,0.9291988,0.08814224,-0.003787257,-0.09588347,0.9953855
4497,0.9334506,0.3569128,0.03582661,-0.3587011,0.9293092,0.08785272,-0.001938238,-0.09485721,0.9954892
4500,0.9334386,0.3571374,0.03384154,-0.3587371,0.9293304,0.08747953,-0.0002077595,-0.09379699,0.9955913
4503,0.9334709,0.3572537,0.03165277,-0.3586498,0.9294361,0.08671121,0.00155868,-0.09229466,0.9957306
4506,0.9334993,0.3573655,0.0294748,-0.3585634,0.9295352,0.08600229,0.003336383,-0.09085167,0.9958587
4509,0.9335476,0.3574266,0.02711437,-0.3584145,0.929655,0.08532782,0.005291415,-0.08937576,0.995984
4512,0.9335283,0.3576527,0.0246853,-0.3584268,0.9296883,0.08491042,0.00741881,-0.08811416,0.9960827
4515,0.9334347,0.3580486,0.02238434,-0.3586235,0.9296527,0.08446971,0.0094346,-0.08687451,0.9961746
4518,0.9333091,0.3584944,0.02038634,-0.3589003,0.9295905,0.083975,0.01115362,-0.08569131,0.9962592
4521,0.9332057,0.3588642,0.01852665,-0.359115,0.9295434,0.08357657,0.01277131,-0.08464735,0.9963289
4524,0.9330744,0.3592954,0.01670352,-0.3593941,0.9294553,0.08335919,0.0144254,-0.08378348,0.9963796
4527,0.9330079,0.3595479,0.01488748,-0.3595016,0.9294555,0.08289254,0.01596659,-0.08269147,0.9964473
4530,0.9329639,0.3597253,0.01326325,-0.3595576,0.9295005,0.08214088,0.01721996,-0.08140338,0.9965324
4533,0.9329163,0.3598906,0.01207746,-0.3596333,0.9295063,0.08174283,0.0181924,-0.08060268,0.9965803
4536,0.9328684,0.360045,0.0111314,-0.3597195,0.9295117,0.08130015,0.01892495,-0.07984654,0.9966274
4539,0.9327741,0.3603107,0.01041526,-0.3599318,0.9294502,0.08106386,0.0195277,-0.07936306,0.9966545
4543,0.9326843,0.36056,0.009829365,-0.3601379,0.929388,0.08086272,0.02002057,-0.07895932,0.9966769
4546,0.9326141,0.3607469,0.009635026,-0.3603105,0.9293286,0.08077692,0.02018592,-0.07880529,0.9966857
4549,0.9325919,0.360804,0.009641445,-0.3603742,0.9293308,0.08046624,0.02007245,-0.07851669,0.9967108
4552,0.9324802,0.3610865,0.009860219,-0.3606774,0.9292326,0.08024085,0.01981145,-0.07837936,0.9967268
4555,0.9323035,0.3615342,0.01014591,-0.3611507,0.9290693,0.0800019,0.01949717,-0.07825027,0.996743
4558,0.9321005,0.3620505,0.01040092,-0.3616932,0.9288942,0.07958515,0.0191525,-0.0779433,0.9967738
4561,0.931857,0.3626712,0.01058839,-0.3623352,0.928684,0.07911589,0.01885979,-0.07756124,0.9968092
4564,0.9316973,0.3630893,0.01030543,-0.3627478,0.9286021,0.07817946,0.01881648,-0.07657786,0.996886
4567,0.9315627,0.3634436,0.00997398,-0.3630979,0.9285635,0.07700253,0.0187246,-0.07535423,0.9969809
4570,0.9314021,0.363863,0.009682407,-0.3635187,0.9285064,0.07569633,0.01855291,-0.07402346,0.9970839
4573,0.9312887,0.3641618,0.009351299,-0.3638198,0.9285084,0.07421,0.01834168,-0.07251312,0.9971987
4576,0.9312227,0.3643393,0.008992175,-0.3640004,0.9285646,0.07260329,0.01810241,-0.07088299,0.9973202
4579,0.9311522,0.3645332,0.008453604,-0.3641844,0.9286143,0.07103252,0.01804357,-0.06922075,0.9974384
4582,0.9311042,0.3646761,0.007499215,-0.3643005,0.9287278,0.06891887,0.01816834,-0.06690262,0.9975941
4585,0.9310554,0.3648143,0.006805388,-0.3644058,0.9287408,0.06818238,0.01855347,-0.0659615,0.9976496
4588,0.9310285,0.3648949,0.006132097,-0.3644536,0.9287671,0.06756609,0.01895923,-0.06514082,0.997696
4591,0.9310023,0.3649709,0.005563981,-0.3645001,0.928777,0.06717768,0.0193502,-0.06457065,0.9977255
4594,0.9309542,0.3651019,0.005009133,-0.3646015,0.9287611,0.06684857,0.01975425,-0.06405929,0.9977507
4597,0.9308828,0.3652912,0.004373604,-0.3647586,0.9287305,0.0664107,0.02019734,-0.0634159,0.9977826
4600,0.9308328,0.3654267,0.00366476,-0.3648591,0.9287258,0.06592494,0.02068718,-0.06270222,0.9978178
4603,0.9307819,0.3655631,0.00292181,-0.3649628,0.928732,0.06525981,0.021143,-0.06180901,0.9978639
4606,0.9307523,0.3656439,0.002139596,-0.365007,0.928752,0.06472612,0.02167956,-0.06102496,0.9979007
4609,0.9307692,0.3656034,0.001649997,-0.3649428,0.9287966,0.06444699,0.02202953,-0.06058743,0.9979197
4612,0.9308563,0.3653833,0.001202847,-0.364704,0.9289147,0.06409595,0.02230225,-0.06010281,0.997943
4615,0.9309673,0.3651019,0.0005769365,-0.3644,0.9290772,0.06346679,0.02263583,-0.05929574,0.9979838
4618,0.9310754,0.3648263,9.746168E-05,-0.3641159,0.9292455,0.0626259,0.02275701,-0.05834493,0.9980369
4621,0.9311849,0.3645473,-0.00027656,-0.3638297,0.929399,0.06201284,0.02286365,-0.0576448,0.9980754
